episode,agent,algorithm,reward_fn,revenue,market_share,total_reward
6,kroger,A2CAgent,promo_aware_profit,338871.0422000002,0.0057926887723286965,74619905.95861991
6,trader_joes,DQNAgent,premium_floor,21804096.287300076,0.2903178471960682,1822808580.5126002
6,whole_foods,PPOAgent,prestige_reward,684325.9422999996,0.011269503157590626,116045446.05400003
6,aldi,A2CAgent,discount_maximization,961097.5575000003,0.014960552612255552,238399696.2171003
6,costco,QTableAgent,bulk_volume,3889212.709999995,0.06573894282676798,530625230.9300005
7,walmart,DQNAgent,pure_revenue,33956189.646100044,0.33482576314567464,5229315816.844111
7,target,PPOAgent,profit_margin,925669.3243999993,0.012848668684676937,177124694.79320005
7,amazon_fresh,A2CAgent,market_share,469761.6497000002,0.006964308247530914,870219.051479886
7,qfc,QTableAgent,revenue_with_inventory,22075568.010000005,0.20775019266407094,2895429215.9800014
7,safeway,PPOAgent,long_term_value,888492.2654,0.011990978600127137,256500552.05190015
7,kroger,A2CAgent,promo_aware_profit,378602.3288,0.005719854729873095,86513535.48459996
7,trader_joes,DQNAgent,premium_floor,27639375.128700078,0.2795378984233197,2906383226.3064027
7,whole_foods,PPOAgent,prestige_reward,878671.3444999993,0.012284064734389793,171021350.2912
7,aldi,A2CAgent,discount_maximization,1243650.9592000006,0.015859159069565264,324161579.1426
7,costco,QTableAgent,bulk_volume,12668151.379999973,0.11221911170077148,162908423.27999994
8,walmart,DQNAgent,pure_revenue,14720826.278499996,0.23120648362721755,2514310797.041696
8,target,PPOAgent,profit_margin,776374.7373999995,0.013410223643416782,107755609.38390005
8,amazon_fresh,A2CAgent,market_share,307726.5559000003,0.005578224427151722,701301.6889349064
8,qfc,QTableAgent,revenue_with_inventory,14938710.990799986,0.23956386984394581,2657640998.717295
8,safeway,PPOAgent,long_term_value,648653.1643000003,0.011597650450234125,191693000.0839001
8,kroger,A2CAgent,promo_aware_profit,280843.6344000001,0.005114474280469115,59427455.29505994
8,trader_joes,DQNAgent,premium_floor,15093497.104499975,0.23810555317993778,1427721641.2254004
8,whole_foods,PPOAgent,prestige_reward,579796.6945999999,0.01030317626985605,96573341.01249997
8,aldi,A2CAgent,discount_maximization,845948.5409,0.014748093034903506,223517607.86149997
8,costco,QTableAgent,bulk_volume,14717547.76540009,0.23037225124286753,1141648848.0400012
9,walmart,DQNAgent,pure_revenue,24145218.18149993,0.2951820995495667,3507086143.655
9,target,PPOAgent,profit_margin,718726.5342999996,0.01130666136811824,110110296.30859989
9,amazon_fresh,A2CAgent,market_share,354777.96960000007,0.0060610065225675785,762736.5319770403
9,qfc,QTableAgent,revenue_with_inventory,24327770.988100007,0.2997241538201893,3448501093.8546906
9,safeway,PPOAgent,long_term_value,608202.5592000005,0.009701229497616988,172062223.26190028
9,kroger,A2CAgent,promo_aware_profit,322674.48600000003,0.005530788871565063,70529740.94232005
9,trader_joes,DQNAgent,premium_floor,23228297.685500007,0.27633952824592084,2026760691.6680999
9,whole_foods,PPOAgent,prestige_reward,523898.68189999985,0.008633223655240782,93333106.80000004
9,aldi,A2CAgent,discount_maximization,1035255.0576,0.015597345108338692,257834846.9225999
9,costco,QTableAgent,bulk_volume,4619610.619999999,0.07192396336087584,417001533.5900004
10,walmart,DQNAgent,pure_revenue,18276374.157300003,0.26701997634085023,2905257966.5493984
10,target,PPOAgent,profit_margin,643874.8286999996,0.010911792100942997,96503650.55320005
10,amazon_fresh,A2CAgent,market_share,332554.1794000001,0.005894641394750746,738580.5806909341
10,qfc,QTableAgent,revenue_with_inventory,22446589.330199987,0.32299886190053784,2890790280.874799
10,safeway,PPOAgent,long_term_value,552311.7421000004,0.009417271056835189,154497808.18449995
10,kroger,A2CAgent,promo_aware_profit,311503.3141000003,0.005460396421031342,66909506.40986005
10,trader_joes,DQNAgent,premium_floor,10685908.57150001,0.16045905915991351,1234209501.5935
10,whole_foods,PPOAgent,prestige_reward,500749.5052,0.008649743513435337,86015117.92309995
10,aldi,A2CAgent,discount_maximization,924552.4837,0.015475386583864098,241232109.59989965
10,costco,QTableAgent,bulk_volume,12528046.120599996,0.19371287152783867,1495159584.3400009
11,walmart,DQNAgent,pure_revenue,25002967.122100182,0.43377999349431573,3878473462.9333205
11,target,PPOAgent,profit_margin,647401.9845999999,0.010820148327817266,98923720.65870012
11,amazon_fresh,A2CAgent,market_share,419285.5303000002,0.006835376235879365,841119.7401760591
11,qfc,QTableAgent,revenue_with_inventory,10856226.459299996,0.1854337395033955,2353623808.298699
11,safeway,PPOAgent,long_term_value,607827.5289000007,0.01010571809882581,178247057.4240001
11,kroger,A2CAgent,promo_aware_profit,360415.64870000025,0.005919237438444378,78820423.47834006
11,trader_joes,DQNAgent,premium_floor,10761426.140500002,0.18245686804290517,1363295071.344301
11,whole_foods,PPOAgent,prestige_reward,595882.9588999996,0.009821289942221251,110044241.5896
11,aldi,A2CAgent,discount_maximization,872115.7785999998,0.014458024162655892,249322357.26819974
11,costco,QTableAgent,bulk_volume,8356108.709999999,0.14036960475353963,306784511.53000015
12,walmart,DQNAgent,pure_revenue,21432153.301700003,0.43883619786550637,3035744566.570907
12,target,PPOAgent,profit_margin,689738.0064999997,0.011678034277271735,117055928.94459997
12,amazon_fresh,A2CAgent,market_share,455466.8335000004,0.007219543424716414,881989.687757874
12,qfc,QTableAgent,revenue_with_inventory,5692700.560000005,0.10706101085702385,1433460697.6000009
12,safeway,PPOAgent,long_term_value,652855.3985000004,0.010816189071207422,197023824.9590001
12,kroger,A2CAgent,promo_aware_profit,388908.9539000004,0.006021776627765662,87369145.00089997
12,trader_joes,DQNAgent,premium_floor,9510550.783500008,0.18560792200404203,1041026256.5777001
12,whole_foods,PPOAgent,prestige_reward,588765.2917999999,0.009592490218181296,109650048.51930006
12,aldi,A2CAgent,discount_maximization,701091.1996000004,0.011681107037593749,207909738.44840008
12,costco,QTableAgent,bulk_volume,10567797.07999999,0.2114857286166915,1391590222.0599997
13,walmart,DQNAgent,pure_revenue,13965553.222300066,0.3509188402659068,2680156575.118717
13,target,PPOAgent,profit_margin,526635.8243999996,0.010799516891985902,85346320.19130008
13,amazon_fresh,A2CAgent,market_share,394151.6274000008,0.0075066103271185436,914406.0404352462
13,qfc,QTableAgent,revenue_with_inventory,6666846.40950001,0.16185159975957955,1120586465.259501
13,safeway,PPOAgent,long_term_value,487091.8874000005,0.00982620226570715,147054669.03510022
13,kroger,A2CAgent,promo_aware_profit,323538.27570000023,0.005949844737958285,70426887.79028012
13,trader_joes,DQNAgent,premium_floor,13523096.135500047,0.34379362218701776,625286846.6557995
13,whole_foods,PPOAgent,prestige_reward,489861.9187999998,0.009726300965037384,88754716.30869992
13,aldi,A2CAgent,discount_maximization,697635.4412999996,0.014548863395394414,196906266.62730017
13,costco,QTableAgent,bulk_volume,3601850.9488999965,0.08507859920429418,159285725.32999998
14,walmart,DQNAgent,pure_revenue,12304475.133800035,0.30358903831686956,2162411198.1474094
14,target,PPOAgent,profit_margin,527350.7634999994,0.010570608062526911,86848686.41579995
14,amazon_fresh,A2CAgent,market_share,369244.2431000002,0.006748260939064967,836495.0133611845
14,qfc,QTableAgent,revenue_with_inventory,8848494.526099991,0.22055322007637687,1512301075.3320994
14,safeway,PPOAgent,long_term_value,490190.2257000004,0.009582950187844066,148428596.95990005
14,kroger,A2CAgent,promo_aware_profit,343288.80300000013,0.006214317537481757,76060875.28567997
14,trader_joes,DQNAgent,premium_floor,12318646.618700072,0.301059922801222,379089931.9940001
14,whole_foods,PPOAgent,prestige_reward,449938.3027999999,0.008571948503491371,80083203.33250013
14,aldi,A2CAgent,discount_maximization,701304.0512999995,0.014476034278930005,198353646.00329992
14,costco,QTableAgent,bulk_volume,5173798.250000003,0.11863369929619244,336689151.33999956
15,walmart,DQNAgent,pure_revenue,13875832.116900044,0.34900809408056244,2350437766.7486043
15,target,PPOAgent,profit_margin,507399.5079999996,0.010363726985829762,79986966.1206
15,amazon_fresh,A2CAgent,market_share,324840.9765,0.006104211684990698,753666.25547473
15,qfc,QTableAgent,revenue_with_inventory,8732058.619999982,0.21456265567938929,1488825236.6099977
15,safeway,PPOAgent,long_term_value,471601.1517000003,0.009441872861044668,140662793.37050015
15,kroger,A2CAgent,promo_aware_profit,320844.94100000005,0.005995311098550047,67690925.44623996
15,trader_joes,DQNAgent,premium_floor,13384588.446500039,0.33619606454630346,500001647.66559976
15,whole_foods,PPOAgent,prestige_reward,457952.17469999986,0.009046541407841101,79046290.58350007
15,aldi,A2CAgent,discount_maximization,646787.6107000002,0.013614522789656596,176727106.0853001
15,costco,QTableAgent,bulk_volume,2011949.260000001,0.04566699886583194,280955078.79000014
16,walmart,DQNAgent,pure_revenue,12862060.486300051,0.32069692178770276,2022280393.8551025
16,target,PPOAgent,profit_margin,486892.06859999965,0.010654190795123569,77015395.11199993
16,amazon_fresh,A2CAgent,market_share,275517.32010000007,0.005467301134454991,679678.1477290998
16,qfc,QTableAgent,revenue_with_inventory,8473468.582699995,0.21059054994597912,1441775945.7775006
16,safeway,PPOAgent,long_term_value,445784.6431000001,0.00947393820945273,131058173.55660011
16,kroger,A2CAgent,promo_aware_profit,266874.2668000001,0.005263888751758025,54562501.47684001
16,trader_joes,DQNAgent,premium_floor,12469816.839500058,0.312262425828543,333936554.60630006
16,whole_foods,PPOAgent,prestige_reward,410537.85509999964,0.008540686321766962,67837008.44019999
16,aldi,A2CAgent,discount_maximization,600326.4326000002,0.013250070698849576,161065552.37400004
16,costco,QTableAgent,bulk_volume,4062010.578999997,0.10380002652636926,679614672.8999994
17,walmart,DQNAgent,pure_revenue,12744440.664600037,0.3294350253535916,2213067908.0459046
17,target,PPOAgent,profit_margin,525779.9750999999,0.010628458778445864,85020399.59520008
17,amazon_fresh,A2CAgent,market_share,325529.9560999998,0.005857977649419947,734265.8389659615
17,qfc,QTableAgent,revenue_with_inventory,8745059.330099996,0.22463430236875553,1422718801.8722007
17,safeway,PPOAgent,long_term_value,488964.4549000004,0.00962641603675612,148368743.36530003
17,kroger,A2CAgent,promo_aware_profit,312744.19470000034,0.0056382776980628,67501609.43246004
17,trader_joes,DQNAgent,premium_floor,13389678.004500058,0.344606135325005,265016331.83589977
17,whole_foods,PPOAgent,prestige_reward,475486.6424999997,0.009217109080342808,85034305.5262999
17,aldi,A2CAgent,discount_maximization,620393.3026999999,0.012957922614861086,176060626.08719996
17,costco,QTableAgent,bulk_volume,2005994.5800000005,0.04739837509475921,141481403.88999996
18,walmart,DQNAgent,pure_revenue,11878164.705200054,0.307393519349506,2075867862.9091046
18,target,PPOAgent,profit_margin,460971.7725999999,0.010286450476197162,71942368.68610004
18,amazon_fresh,A2CAgent,market_share,252321.7631,0.005006012691577655,628433.1134254945
18,qfc,QTableAgent,revenue_with_inventory,9408019.956400003,0.2432474976907399,1617754196.4918027
18,safeway,PPOAgent,long_term_value,443497.30140000023,0.009607525249025677,132206063.39720005
18,kroger,A2CAgent,promo_aware_profit,261150.68320000032,0.00518468492543673,53363520.06562
18,trader_joes,DQNAgent,premium_floor,11743838.24040006,0.30276075915014733,291295677.9408
18,whole_foods,PPOAgent,prestige_reward,417284.65359999985,0.00909978679805534,66820629.93970005
18,aldi,A2CAgent,discount_maximization,521695.44460000016,0.01161896458557407,150499884.84550014
18,costco,QTableAgent,bulk_volume,4000583.599999995,0.09579479908374015,148514812.47999993
19,walmart,DQNAgent,pure_revenue,12283566.538100079,0.33487673368660464,2142290462.2228072
19,target,PPOAgent,profit_margin,490548.41439999954,0.011097667749434348,79722312.07090002
19,amazon_fresh,A2CAgent,market_share,251088.8268999998,0.005013342139928416,631255.4945068724
19,qfc,QTableAgent,revenue_with_inventory,9516100.199099999,0.2587590846002474,1587785759.4645996
19,safeway,PPOAgent,long_term_value,426474.12890000036,0.009337041620926183,127813669.58350016
19,kroger,A2CAgent,promo_aware_profit,264172.7740999999,0.005327188740162974,56988513.83695994
19,trader_joes,DQNAgent,premium_floor,12131085.720100034,0.33115680489647276,332837504.0688001
19,whole_foods,PPOAgent,prestige_reward,409277.93959999975,0.008916883571874354,65854684.19820003
19,aldi,A2CAgent,discount_maximization,529647.3738999998,0.012029998067074867,148796098.86249983
19,costco,QTableAgent,bulk_volume,1038447.6927999983,0.02348525492727415,227553018.51000056
20,walmart,DQNAgent,pure_revenue,11855096.020600038,0.31830252236636736,1991006558.4271052
20,target,PPOAgent,profit_margin,485831.66679999966,0.01010561400990085,77809199.47179995
20,amazon_fresh,A2CAgent,market_share,292106.2965000001,0.005359931918320196,674335.3143149735
20,qfc,QTableAgent,revenue_with_inventory,9423344.447900001,0.25332097048767777,1572446212.9550004
20,safeway,PPOAgent,long_term_value,441411.22190000035,0.008880797406431846,135017064.67390013
20,kroger,A2CAgent,promo_aware_profit,300110.4125000002,0.005473165072053351,61685800.529059984
20,trader_joes,DQNAgent,premium_floor,11986591.564400047,0.3223953957872307,274432068.98459995
20,whole_foods,PPOAgent,prestige_reward,461637.59459999984,0.00926787094433893,77931687.90780008
20,aldi,A2CAgent,discount_maximization,554495.2692999998,0.011828293779082786,157452099.81959984
20,costco,QTableAgent,bulk_volume,2226076.389999998,0.05506543822859626,377134283.1500011
21,walmart,DQNAgent,pure_revenue,12651253.985000048,0.3352602107676167,2198623331.4618073
21,target,PPOAgent,profit_margin,567070.3174999995,0.011054488189811222,98781439.37230015
21,amazon_fresh,A2CAgent,market_share,338532.107,0.005772945414547135,722748.8354013021
21,qfc,QTableAgent,revenue_with_inventory,9443861.059999991,0.2508986393388137,1549131230.8000002
21,safeway,PPOAgent,long_term_value,516763.5780000007,0.009598538464632265,160051370.5272001
21,kroger,A2CAgent,promo_aware_profit,328091.5458000001,0.005603606349539499,70985423.80641988
21,trader_joes,DQNAgent,premium_floor,12768780.13900009,0.3395831311100687,321984097.0031001
21,whole_foods,PPOAgent,prestige_reward,529457.5686000001,0.00992548883099208,95403098.6103
21,aldi,A2CAgent,discount_maximization,654272.7935000006,0.012814216822011953,195681743.1444999
21,costco,QTableAgent,bulk_volume,996753.1500000005,0.01948873471196677,118922466.64999922
22,walmart,DQNAgent,pure_revenue,12134153.560300056,0.34052121335409347,2092136228.2281115
22,target,PPOAgent,profit_margin,494411.1302999998,0.011074991240705058,80899560.26049998
22,amazon_fresh,A2CAgent,market_share,261516.4336,0.005224498430168537,655392.4877429825
22,qfc,QTableAgent,revenue_with_inventory,9009854.261900004,0.2524178423260702,1522170072.5202997
22,safeway,PPOAgent,long_term_value,417928.4384000001,0.009094783111320167,126252698.89380005
22,kroger,A2CAgent,promo_aware_profit,281439.04530000023,0.005571511321996569,59391291.60644
22,trader_joes,DQNAgent,premium_floor,12330725.344200078,0.3437883521276855,215199151.3661001
22,whole_foods,PPOAgent,prestige_reward,453927.87179999973,0.009910095883195785,76236609.11989993
22,aldi,A2CAgent,discount_maximization,584906.1521000008,0.013611846162781164,163255599.67190036
22,costco,QTableAgent,bulk_volume,409059.2500000001,0.008784866041983632,30678543.77000002
23,walmart,DQNAgent,pure_revenue,11914295.652300054,0.33626608001348973,2044709920.1297076
23,target,PPOAgent,profit_margin,489725.3923999997,0.011197508636022339,79650096.99940008
23,amazon_fresh,A2CAgent,market_share,241666.08580000006,0.004760307525455069,596256.0062086148
23,qfc,QTableAgent,revenue_with_inventory,9173773.931300007,0.2587258632104875,1564947826.5501008
23,safeway,PPOAgent,long_term_value,389617.7601000002,0.008476284717628662,117105442.28360024
23,kroger,A2CAgent,promo_aware_profit,280282.1998,0.005586322031636025,57837437.17948005
23,trader_joes,DQNAgent,premium_floor,11952120.964600045,0.33896859015643893,198490722.3646001
23,whole_foods,PPOAgent,prestige_reward,436587.1139999998,0.009418475950955029,71244687.0681
23,aldi,A2CAgent,discount_maximization,458234.28170000075,0.010239406044366838,135577993.39430025
23,costco,QTableAgent,bulk_volume,697943.9300000003,0.016361161713519833,73326365.21000023
24,walmart,DQNAgent,pure_revenue,10845923.832900036,0.2854987876332774,1779879077.7026052
24,target,PPOAgent,profit_margin,422699.6537999998,0.009718687756305683,63146858.81190003
24,amazon_fresh,A2CAgent,market_share,229726.82749999975,0.004686970844479615,590554.8455596037
24,qfc,QTableAgent,revenue_with_inventory,8096907.293699993,0.21269292488848046,1310147244.7313995
24,safeway,PPOAgent,long_term_value,335536.24590000015,0.00730912808856088,102103396.19530018
24,kroger,A2CAgent,promo_aware_profit,238259.8854999999,0.004961893317057811,49328177.76751996
24,trader_joes,DQNAgent,premium_floor,10777727.445600048,0.2835492861901743,136004725.8782001
24,whole_foods,PPOAgent,prestige_reward,394454.7617,0.008751394902961755,61504911.32130002
24,aldi,A2CAgent,discount_maximization,441813.4685000002,0.010006006902157426,123088840.87020023
24,costco,QTableAgent,bulk_volume,6435320.750000003,0.1728249194765447,933720248.0899998
25,walmart,DQNAgent,pure_revenue,10686428.27630005,0.27642924899836174,1827785879.3843093
25,target,PPOAgent,profit_margin,445931.1532999999,0.00965805466279315,69913994.78070003
25,amazon_fresh,A2CAgent,market_share,269076.68339999963,0.005317132898937207,664901.234282606
25,qfc,QTableAgent,revenue_with_inventory,7956530.172500003,0.2055481577625472,1364639672.5698993
25,safeway,PPOAgent,long_term_value,338986.58750000026,0.007107126149951935,102986772.62880017
25,kroger,A2CAgent,promo_aware_profit,258672.4128999999,0.005099086490438908,53453223.964059934
25,trader_joes,DQNAgent,premium_floor,10773382.194600057,0.27836839287138293,193905039.10409996
25,whole_foods,PPOAgent,prestige_reward,424235.87529999984,0.009027092866639793,68543121.33930008
25,aldi,A2CAgent,discount_maximization,472841.82099999953,0.010434521058964034,136639854.74599978
25,costco,QTableAgent,bulk_volume,7469214.13000001,0.19301118623998317,900225257.2700005
26,walmart,DQNAgent,pure_revenue,11106488.753900059,0.2881627475318068,1869267934.520208
26,target,PPOAgent,profit_margin,425627.1256999994,0.009418759089264464,65846408.97570005
26,amazon_fresh,A2CAgent,market_share,253129.68179999993,0.005119209055876402,643322.846792444
26,qfc,QTableAgent,revenue_with_inventory,8543659.06,0.22112023580782514,1427439809.1199996
26,safeway,PPOAgent,long_term_value,332247.77080000023,0.007098931154695867,100478148.73649988
26,kroger,A2CAgent,promo_aware_profit,235067.23099999983,0.004726297957945337,49765423.976039976
26,trader_joes,DQNAgent,premium_floor,11368235.231200043,0.2945146924109517,162700019.0371999
26,whole_foods,PPOAgent,prestige_reward,412760.52930000005,0.008900350072693443,64871210.56500003
26,aldi,A2CAgent,discount_maximization,487043.25390000036,0.010966274468511715,133930278.60610008
26,costco,QTableAgent,bulk_volume,5842236.719999996,0.14997250245042912,652775577.6399993
27,walmart,DQNAgent,pure_revenue,10392046.35820004,0.2727504222319562,1805904985.868908
27,target,PPOAgent,profit_margin,422778.57499999966,0.009158558998226787,63826954.70979992
27,amazon_fresh,A2CAgent,market_share,306300.37360000005,0.005977419481279054,749073.9269165663
27,qfc,QTableAgent,revenue_with_inventory,7782187.601599992,0.20436897117010608,1330112814.7581997
27,safeway,PPOAgent,long_term_value,341608.92880000034,0.007047303640961482,104747958.4702001
27,kroger,A2CAgent,promo_aware_profit,264889.01889999985,0.005210669296891234,56841112.210579954
27,trader_joes,DQNAgent,premium_floor,10652663.936400054,0.27949006601457765,155558391.47769988
27,whole_foods,PPOAgent,prestige_reward,430153.3391,0.009012789892126134,73825384.47299998
27,aldi,A2CAgent,discount_maximization,476484.84190000047,0.010525634402588102,132769080.30860026
27,costco,QTableAgent,bulk_volume,7449964.660000012,0.19645816487128728,917794848.6900002
28,walmart,DQNAgent,pure_revenue,11246199.79730004,0.2919645311822298,1913405650.0744057
28,target,PPOAgent,profit_margin,450913.7223999997,0.009632038619222977,72434160.51149999
28,amazon_fresh,A2CAgent,market_share,289930.2486999999,0.005583685561909764,704396.6700118979
28,qfc,QTableAgent,revenue_with_inventory,8123849.111200011,0.21148906426814812,1340280187.169502
28,safeway,PPOAgent,long_term_value,372066.5941000003,0.007545836072762679,113884531.83220017
28,kroger,A2CAgent,promo_aware_profit,285931.98179999995,0.0054317438568116825,60364009.69787996
28,trader_joes,DQNAgent,premium_floor,11433663.402600057,0.296613728382915,174753570.6943001
28,whole_foods,PPOAgent,prestige_reward,412792.77079999994,0.008431843554716907,70395079.6616
28,aldi,A2CAgent,discount_maximization,505858.5894000003,0.010915956412261828,142536101.578
28,costco,QTableAgent,bulk_volume,5888659.8500000015,0.15239157208902127,674427162.4000006
29,walmart,DQNAgent,pure_revenue,10696198.184600074,0.2805511696274608,1835370554.0744097
29,target,PPOAgent,profit_margin,423976.4271999998,0.00883794570232654,69050635.68620002
29,amazon_fresh,A2CAgent,market_share,285740.06779999996,0.0054625718441667715,690839.6861767969
29,qfc,QTableAgent,revenue_with_inventory,8142548.020599989,0.21417016903600472,1431173727.9123986
29,safeway,PPOAgent,long_term_value,365122.7811000001,0.00736398411515484,114335469.91820005
29,kroger,A2CAgent,promo_aware_profit,285953.6323999999,0.00540244094430462,59448744.04643997
29,trader_joes,DQNAgent,premium_floor,10828760.304200064,0.2842945689042469,168735311.1711
29,whole_foods,PPOAgent,prestige_reward,420978.2764999998,0.008558390675258066,71421874.1356
29,aldi,A2CAgent,discount_maximization,474338.8799000004,0.010055634379296269,138203712.84720024
29,costco,QTableAgent,bulk_volume,6640759.359999999,0.17530312477178053,623569476.61
30,walmart,DQNAgent,pure_revenue,10565521.760000072,0.2783431805776057,1823492693.7013042
30,target,PPOAgent,profit_margin,495555.04709999973,0.00946867780830756,90431626.87979995
30,amazon_fresh,A2CAgent,market_share,324859.0772999997,0.00556083292787308,705400.4928847118
30,qfc,QTableAgent,revenue_with_inventory,7636644.080000006,0.20308295724532285,1226231482.300001
30,safeway,PPOAgent,long_term_value,406807.3539000004,0.007506842077068642,129188922.67910004
30,kroger,A2CAgent,promo_aware_profit,313973.0281000001,0.005346058727704504,66470353.75410003
