episode,agent,algorithm,reward_fn,revenue,market_share,total_reward
48,costco,QTableAgent,bulk_volume,5592387.444899976,0.19492064824999733,1306642195.83
49,walmart,DQNAgent,pure_revenue,5627021.197399976,0.19547846709663194,977804916.7544941
49,target,DQNAgent,profit_margin,382433.6956,0.01202359655406217,62928697.080000035
49,amazon_fresh,DQNAgent,market_share,5499002.102699975,0.19103302112888723,12331255.638118256
49,qfc,QTableAgent,revenue_with_inventory,5488674.016299974,0.1906044300645413,941156623.3758944
49,safeway,PPOAgent,long_term_value,172550.78439999997,0.005016695593729356,47656224.76550002
49,kroger,PPOAgent,promo_aware_profit,164271.4304,0.004724346403699382,26340072.55238001
49,trader_joes,A2CAgent,premium_floor,334288.3178999998,0.010350388332783308,-541307.3667999924
49,whole_foods,A2CAgent,prestige_reward,248371.96559999988,0.007444554226188837,26179365.4042
49,aldi,QTableAgent,discount_maximization,5438323.326299975,0.1887565790956871,941063455.5408934
49,costco,QTableAgent,bulk_volume,5600795.227899976,0.1945679215037894,1316666580.7000005
50,walmart,DQNAgent,pure_revenue,5641219.330799976,0.19624285682335363,976982990.3339931
50,target,DQNAgent,profit_margin,304314.2919,0.009360839625785884,47256829.804300025
50,amazon_fresh,DQNAgent,market_share,5520403.827299976,0.19204623305155502,12409508.525173187
50,qfc,QTableAgent,revenue_with_inventory,5458913.929399975,0.19009445121002488,933704085.1889938
50,safeway,PPOAgent,long_term_value,178772.3673,0.005079058600028533,52123220.531599954
50,kroger,PPOAgent,promo_aware_profit,173027.31609999997,0.004913762323764074,28588183.123019934
50,trader_joes,A2CAgent,premium_floor,347634.0486999997,0.010844036572060938,383559.9124999882
50,whole_foods,A2CAgent,prestige_reward,260233.97159999993,0.007848179369317428,30067904.755700003
50,aldi,QTableAgent,discount_maximization,5464377.357299974,0.18996045258015246,947783086.2121941
50,costco,QTableAgent,bulk_volume,5561815.334399976,0.19361012984395717,1304651484.3999999
51,walmart,DQNAgent,pure_revenue,5626275.893999976,0.1953789800713601,975697138.2569935
51,target,DQNAgent,profit_margin,331550.41540000023,0.01030231923112227,52971548.94430009
51,amazon_fresh,DQNAgent,market_share,5527899.463899976,0.19203253599643166,12395964.989721157
51,qfc,QTableAgent,revenue_with_inventory,5499642.589199975,0.19118840492369,943289538.7765937
51,safeway,PPOAgent,long_term_value,152558.3904000002,0.0041978093823597925,43903731.5087001
51,kroger,PPOAgent,promo_aware_profit,169454.62879999992,0.004736329612236061,27185070.37598
51,trader_joes,A2CAgent,premium_floor,331630.6136999996,0.010207492904254658,5352675.261399977
51,whole_foods,A2CAgent,prestige_reward,266763.3217,0.008031089909353958,30599936.459999993
51,aldi,QTableAgent,discount_maximization,5466666.802399975,0.1899016136828141,945973897.4489932
51,costco,QTableAgent,bulk_volume,5588013.993099976,0.1940234242863774,1310920956.6999993
52,walmart,DQNAgent,pure_revenue,5629860.072099977,0.19567879523522805,979266529.286694
52,target,DQNAgent,profit_margin,373926.4352000001,0.01150633370859101,60787171.17020001
52,amazon_fresh,DQNAgent,market_share,5498466.670399976,0.1912076740111712,12347825.289414214
52,qfc,QTableAgent,revenue_with_inventory,5476433.544399975,0.19029560050788308,937876404.2279937
52,safeway,PPOAgent,long_term_value,173665.5195000001,0.0049263123846157225,50169657.7022
52,kroger,PPOAgent,promo_aware_profit,164402.3514999999,0.004616885812929295,25575054.76894002
52,trader_joes,A2CAgent,premium_floor,377918.4928999996,0.011741771395496517,4078032.5955000026
52,whole_foods,A2CAgent,prestige_reward,260226.8753,0.007757025888297647,29615004.418500043
52,aldi,QTableAgent,discount_maximization,5427005.735299975,0.1886018156987258,941191426.8487942
52,costco,QTableAgent,bulk_volume,5568768.512899976,0.19366778535706167,1304452921.8799999
53,walmart,DQNAgent,pure_revenue,5581373.549699976,0.19444879681598304,969829096.151594
53,target,DQNAgent,profit_margin,330996.7275,0.010267246394910112,53519260.970199935
53,amazon_fresh,DQNAgent,market_share,5503958.802199974,0.1919746482453267,12404240.686596908
53,qfc,QTableAgent,revenue_with_inventory,5472218.389899976,0.19058387581541408,937981537.4670941
53,safeway,PPOAgent,long_term_value,158836.66280000014,0.004440504241377565,46741478.6707
53,kroger,PPOAgent,promo_aware_profit,174689.0372999999,0.004967723694207541,29646301.529180016
53,trader_joes,A2CAgent,premium_floor,366052.29459999973,0.011489777777472726,830571.5439000117
53,whole_foods,A2CAgent,prestige_reward,267934.06629999995,0.00803572365699859,30766167.24219999
53,aldi,QTableAgent,discount_maximization,5422725.167299973,0.1891041740604096,939017195.0669928
53,costco,QTableAgent,bulk_volume,5587552.763899976,0.19468752929789998,1311190204.8700008
54,walmart,DQNAgent,pure_revenue,5618617.596099976,0.19458465186403168,973516960.4221939
54,target,DQNAgent,profit_margin,354683.2484999997,0.011132738685496565,53190094.78550008
54,amazon_fresh,DQNAgent,market_share,5521281.385299975,0.1914767079184252,12367910.610124236
54,qfc,QTableAgent,revenue_with_inventory,5477001.112199975,0.19008921680314733,940344814.7627941
54,safeway,PPOAgent,long_term_value,153761.24430000022,0.004247341961955338,44678567.53440009
54,kroger,PPOAgent,promo_aware_profit,173904.8977999998,0.004906689452342039,27411453.67473997
54,trader_joes,A2CAgent,premium_floor,366474.8421999996,0.011342652293953901,580719.7197000036
54,whole_foods,A2CAgent,prestige_reward,263168.26389999996,0.007890135019485304,30644389.973400008
54,aldi,QTableAgent,discount_maximization,5478502.896399976,0.1901002307229812,946304186.1124943
54,costco,QTableAgent,bulk_volume,5600560.219999978,0.19422963527818146,1308342764.670001
55,walmart,DQNAgent,pure_revenue,5629760.345999978,0.19513770554207632,976547859.7902942
55,target,DQNAgent,profit_margin,325856.1646999998,0.00993615076974112,53982351.278200015
55,amazon_fresh,DQNAgent,market_share,5527417.104699977,0.1917965423938676,12387187.611054296
55,qfc,QTableAgent,revenue_with_inventory,5481492.726499975,0.18990062340949812,938450742.899693
55,safeway,PPOAgent,long_term_value,164973.96160000018,0.00465644338996392,46809889.39850005
55,kroger,PPOAgent,promo_aware_profit,198000.7712999999,0.005690155740686037,33593085.35886001
55,trader_joes,A2CAgent,premium_floor,392129.26379999967,0.01221069289564501,5432193.663699999
55,whole_foods,A2CAgent,prestige_reward,259456.83839999995,0.0077020757540223125,29687440.860700008
55,aldi,QTableAgent,discount_maximization,5453518.080399976,0.18889041224795694,946385192.1124941
55,costco,QTableAgent,bulk_volume,5598027.998899978,0.1940791978565426,1312208218.64
56,walmart,DQNAgent,pure_revenue,5597709.135499977,0.19500704061662694,967959008.0249939
56,target,DQNAgent,profit_margin,311934.8664,0.009693137988591791,50805903.205600016
56,amazon_fresh,DQNAgent,market_share,5510568.347999975,0.19189466146497783,12413838.849812215
56,qfc,QTableAgent,revenue_with_inventory,5473203.2227999745,0.19072241939337253,936825452.8395936
56,safeway,PPOAgent,long_term_value,152317.41660000008,0.004340986604842622,43325583.016900055
56,kroger,PPOAgent,promo_aware_profit,185012.9111999999,0.005407171918037767,30262296.941040024
56,trader_joes,A2CAgent,premium_floor,325209.36569999985,0.01017055801083785,3986640.381700021
56,whole_foods,A2CAgent,prestige_reward,249690.18469999987,0.007570619670960098,26779487.827800028
56,aldi,QTableAgent,discount_maximization,5449543.327199975,0.19010412053841777,937540695.7813938
56,costco,QTableAgent,bulk_volume,5594925.890399976,0.19508928379333476,1307872749.6299994
57,walmart,DQNAgent,pure_revenue,5651930.723599978,0.19626280703170915,978372884.4082944
57,target,DQNAgent,profit_margin,318470.88109999994,0.009702129745696534,54465864.48840005
57,amazon_fresh,DQNAgent,market_share,5518696.264199977,0.1915684732514123,12407634.644161554
57,qfc,QTableAgent,revenue_with_inventory,5478167.039399976,0.19006773744245692,937885170.760194
57,safeway,PPOAgent,long_term_value,178393.8758,0.005132311459255077,51443398.60920003
57,kroger,PPOAgent,promo_aware_profit,178335.40729999985,0.0050595157591471745,29218359.10888001
57,trader_joes,A2CAgent,premium_floor,355373.59339999984,0.011150515660226602,4706634.159699995
57,whole_foods,A2CAgent,prestige_reward,275470.45989999984,0.008257696113256023,33368117.602899995
57,aldi,QTableAgent,discount_maximization,5432960.834499975,0.1887815827612784,940831757.9095951
57,costco,QTableAgent,bulk_volume,5588359.356799976,0.19401723077556188,1309739923.8600001
58,walmart,DQNAgent,pure_revenue,5640653.046499975,0.19636137924960279,978026715.9816949
58,target,DQNAgent,profit_margin,310239.7487,0.009532050337248967,50364295.27800004
58,amazon_fresh,DQNAgent,market_share,5527061.359399972,0.1924288594811738,12483549.126888318
58,qfc,QTableAgent,revenue_with_inventory,5485760.394599976,0.19063213155896194,939824857.147494
58,safeway,PPOAgent,long_term_value,143414.27340000006,0.003924675864641367,40446264.15059997
58,kroger,PPOAgent,promo_aware_profit,176968.9417999998,0.005080684330098697,28249789.03056002
58,trader_joes,A2CAgent,premium_floor,326795.0246999999,0.010082751044215518,4239604.612500021
58,whole_foods,A2CAgent,prestige_reward,263838.4392,0.007879248354280449,30365946.92540002
58,aldi,QTableAgent,discount_maximization,5448216.582099975,0.18947886552827709,941412741.4734943
58,costco,QTableAgent,bulk_volume,5594724.928799976,0.1945993542514994,1313552641.0899997
59,walmart,DQNAgent,pure_revenue,5623504.8070999775,0.19548203031572298,977861527.7527952
59,target,DQNAgent,profit_margin,350775.9877,0.011009578605257194,56940816.20950004
59,amazon_fresh,DQNAgent,market_share,5509619.861699976,0.19141661684780129,12377130.737388343
59,qfc,QTableAgent,revenue_with_inventory,5472241.095699975,0.19018233904568999,938008363.4090942
59,safeway,PPOAgent,long_term_value,150436.84000000005,0.004235705721137043,42408607.635499984
59,kroger,PPOAgent,promo_aware_profit,168763.04429999983,0.004823815271482756,25900353.515559997
59,trader_joes,A2CAgent,premium_floor,328870.3241999998,0.010158332584810685,2539091.0767000127
59,whole_foods,A2CAgent,prestige_reward,264246.36149999994,0.007953458843058996,30259754.311700005
59,aldi,QTableAgent,discount_maximization,5465512.832699975,0.19005980989287666,946395927.4282943
59,costco,QTableAgent,bulk_volume,5604059.587399976,0.19467831287216247,1311282040.0899994
60,walmart,DQNAgent,pure_revenue,5619307.233299976,0.195168067662784,972675464.4288934
60,target,DQNAgent,profit_margin,343991.01769999985,0.010798541716592593,57295439.4199
60,amazon_fresh,DQNAgent,market_share,5507554.002999976,0.19147666635852229,12405278.635792544
60,qfc,QTableAgent,revenue_with_inventory,5491911.534299975,0.19108926856374334,936208793.9789939
60,safeway,PPOAgent,long_term_value,147876.30850000007,0.004164780249893726,41804463.34200001
60,kroger,PPOAgent,promo_aware_profit,179100.61559999987,0.005112945484023206,29475442.395679984
60,trader_joes,A2CAgent,premium_floor,316602.4594999999,0.009781814132801882,1077364.1290000016
60,whole_foods,A2CAgent,prestige_reward,263421.55849999987,0.007897550981613339,30598783.54409999
60,aldi,QTableAgent,discount_maximization,5465000.452899975,0.18972486173894446,943608875.6863936
60,costco,QTableAgent,bulk_volume,5606547.461599977,0.19478550311108123,1311711764.1899996
61,walmart,DQNAgent,pure_revenue,5614335.187799975,0.19540272939763223,968943948.9841938
61,target,DQNAgent,profit_margin,294512.1376999999,0.009095336605403112,49105929.4760001
61,amazon_fresh,DQNAgent,market_share,5524110.193699975,0.19226875949538996,12465177.523012247
61,qfc,QTableAgent,revenue_with_inventory,5534572.081699977,0.19242023436021508,947833442.418394
61,safeway,PPOAgent,long_term_value,151407.0452000001,0.004267486783540699,43087719.14710005
61,kroger,PPOAgent,promo_aware_profit,183458.3376999999,0.005249330022267076,30267373.09558002
61,trader_joes,A2CAgent,premium_floor,283355.4484999998,0.008700476287423124,-1076999.148299988
61,whole_foods,A2CAgent,prestige_reward,260163.10259999995,0.007828522468886932,28649054.132300034
61,aldi,QTableAgent,discount_maximization,5459810.657999976,0.18993567108718637,943973899.6936942
61,costco,QTableAgent,bulk_volume,5597053.638599976,0.19483145349205547,1310916692.5599995
62,walmart,DQNAgent,pure_revenue,5763668.067599978,0.19802569318222007,990660163.3920939
62,target,DQNAgent,profit_margin,304557.2215999999,0.009379182433187463,49754575.56149998
62,amazon_fresh,DQNAgent,market_share,5667541.356699977,0.19486203675536912,12571706.357787289
62,qfc,QTableAgent,revenue_with_inventory,5628171.744499977,0.19343245060967254,959255985.0175936
62,safeway,PPOAgent,long_term_value,147840.27240000002,0.004130659145143383,41653968.210700005
62,kroger,PPOAgent,promo_aware_profit,180306.5633999998,0.005228852768753285,29265899.16081999
62,trader_joes,A2CAgent,premium_floor,237790.92289999995,0.007000358894011555,3362859.783899992
62,whole_foods,A2CAgent,prestige_reward,264365.3359999999,0.007926566563260098,29724135.467900027
62,aldi,QTableAgent,discount_maximization,5612040.092799976,0.1929837882440228,964620715.2604942
62,costco,QTableAgent,bulk_volume,5440398.325699996,0.18703041140435964,1213992460.580001
63,walmart,DQNAgent,pure_revenue,5815890.482099978,0.1987089072854273,1006479372.5750948
63,target,DQNAgent,profit_margin,334379.4582000001,0.01018134577210607,58540076.84449992
63,amazon_fresh,DQNAgent,market_share,5678262.327599978,0.194050377725559,12540748.37452778
63,qfc,QTableAgent,revenue_with_inventory,5699406.108299978,0.19474561560688564,975207018.322994
63,safeway,PPOAgent,long_term_value,158301.0246000001,0.004406061509789944,44313560.830499984
63,kroger,PPOAgent,promo_aware_profit,185110.84969999982,0.005216195957349546,30801305.44872
63,trader_joes,A2CAgent,premium_floor,245772.59609999985,0.007223945623734838,3488947.5156999975
63,whole_foods,A2CAgent,prestige_reward,271992.2512999999,0.008140804475121825,31008396.273399964
63,aldi,QTableAgent,discount_maximization,5634107.132899977,0.19242471545357676,973187406.4441937
63,costco,QTableAgent,bulk_volume,5413434.1927000005,0.18490203059044913,1145710504.03
64,walmart,DQNAgent,pure_revenue,5799366.693199977,0.19844460803325475,999215499.7076949
64,target,DQNAgent,profit_margin,363978.8344,0.011121494870460163,62309526.87659997
64,amazon_fresh,DQNAgent,market_share,5684553.327599975,0.1943829526164996,12543624.729174355
64,qfc,QTableAgent,revenue_with_inventory,5636730.471399977,0.19288769978568454,963552640.927494
64,safeway,PPOAgent,long_term_value,152200.90079999997,0.004222080882854053,42586947.63169998
64,kroger,PPOAgent,promo_aware_profit,184991.46069999976,0.005244270120369152,29890726.964980032
64,trader_joes,A2CAgent,premium_floor,241037.17329999997,0.007036975520653872,3879789.127499977
64,whole_foods,A2CAgent,prestige_reward,271082.4286999999,0.008005125376372388,30219010.712599996
64,aldi,QTableAgent,discount_maximization,5599306.561199976,0.19164854396012038,963801558.1243942
64,costco,QTableAgent,bulk_volume,5458669.082999999,0.18700624883373113,1178369001.1799996
65,walmart,DQNAgent,pure_revenue,5795090.17929998,0.19788730804058333,997720367.2360942
65,target,DQNAgent,profit_margin,362242.04180000006,0.011259384496374855,60405047.05989999
65,amazon_fresh,DQNAgent,market_share,5685346.923999976,0.1943189904271516,12548874.174848096
65,qfc,QTableAgent,revenue_with_inventory,5666488.151799977,0.1935340350109081,965170953.6589929
65,safeway,PPOAgent,long_term_value,156581.76970000012,0.00435742633865187,44303026.67330003
65,kroger,PPOAgent,promo_aware_profit,183716.1902999998,0.005201331293415201,29588567.833719976
65,trader_joes,A2CAgent,premium_floor,240431.7233999999,0.007082784508481047,3532409.8545999955
65,whole_foods,A2CAgent,prestige_reward,258412.1346,0.007694218826518199,28795596.114
65,aldi,QTableAgent,discount_maximization,5614406.858399976,0.19193014608234357,966098117.3731949
65,costco,QTableAgent,bulk_volume,5465672.928599999,0.18673437497557227,1192253456.41
66,walmart,DQNAgent,pure_revenue,5813317.818299979,0.19911769602352014,1011963386.3474942
66,target,DQNAgent,profit_margin,285973.14410000003,0.008512110460482909,45661872.23340003
66,amazon_fresh,DQNAgent,market_share,5710481.416799977,0.19567427106675267,12673033.967221105
66,qfc,QTableAgent,revenue_with_inventory,5680023.685699977,0.1944844703081806,976016123.2495943
66,safeway,PPOAgent,long_term_value,154408.7727,0.0043071182234463625,44124476.23399995
66,kroger,PPOAgent,promo_aware_profit,185501.6441999999,0.005181048015113661,32008817.53433999
66,trader_joes,A2CAgent,premium_floor,233801.91960000002,0.006857708462356366,3506320.1844000197
66,whole_foods,A2CAgent,prestige_reward,260734.83779999998,0.007647143087777091,28322680.492200017
66,aldi,QTableAgent,discount_maximization,5645487.8301999755,0.1934333181862072,977115409.8056936
66,costco,QTableAgent,bulk_volume,5391092.553300003,0.18478511616616297,1133953214.4600003
67,walmart,DQNAgent,pure_revenue,5823642.80829998,0.19906600374674221,1008576543.6076947
67,target,DQNAgent,profit_margin,295546.63779999973,0.00876829479725949,47647339.54690002
67,amazon_fresh,DQNAgent,market_share,5706220.210099977,0.19517071535292116,12665723.996730857
67,qfc,QTableAgent,revenue_with_inventory,5692190.289299976,0.194602281267015,974303184.2925948
67,safeway,PPOAgent,long_term_value,160697.5595,0.004435287174504517,45786610.86310001
67,kroger,PPOAgent,promo_aware_profit,183623.82529999985,0.005160833225369412,30423306.94602
67,trader_joes,A2CAgent,premium_floor,241023.7265999999,0.006988740133738269,4847322.487100009
67,whole_foods,A2CAgent,prestige_reward,274832.1776999999,0.008024782402343987,31776977.994199973
67,aldi,QTableAgent,discount_maximization,5654572.956599977,0.19317673482815376,977720082.3707942
67,costco,QTableAgent,bulk_volume,5396696.335400004,0.1846063270719523,1137191669.28
68,walmart,DQNAgent,pure_revenue,5848201.151599977,0.19883709384163975,1013547459.4499947
68,target,DQNAgent,profit_margin,316360.11520000023,0.009423941770942195,52338843.686900064
68,amazon_fresh,DQNAgent,market_share,5745606.113999977,0.19527578661245917,12656904.343689933
68,qfc,QTableAgent,revenue_with_inventory,5713041.462199977,0.19400124260072094,979765946.6556941
68,safeway,PPOAgent,long_term_value,142915.2067000001,0.0038581233342078734,40720531.54420005
68,kroger,PPOAgent,promo_aware_profit,182994.05739999982,0.005027200091736785,30223303.892359987
68,trader_joes,A2CAgent,premium_floor,262734.4676999998,0.0075931106465023076,8991248.250700021
68,whole_foods,A2CAgent,prestige_reward,272958.05429999984,0.00808403030208896,32573483.63720003
68,aldi,QTableAgent,discount_maximization,5669626.231899977,0.19270604589701132,979125030.467794
68,costco,QTableAgent,bulk_volume,5450635.698100004,0.18519342490269072,1146902569.7800002
69,walmart,DQNAgent,pure_revenue,5690644.687099976,0.19659756313173357,990678654.2060941
69,target,DQNAgent,profit_margin,281494.6410999999,0.00843336990853246,48205305.70529995
69,amazon_fresh,DQNAgent,market_share,5607732.712699976,0.19396884250364643,12549759.630348455
69,qfc,QTableAgent,revenue_with_inventory,5549017.657999975,0.19211313177052766,954461894.3628935
69,safeway,PPOAgent,long_term_value,163353.83690000014,0.004538996697359072,46077724.93180003
69,kroger,PPOAgent,promo_aware_profit,189012.9564999999,0.005346739549859571,32669489.43932
69,trader_joes,A2CAgent,premium_floor,246949.8387999999,0.007298739124018631,3139198.7388999886
69,whole_foods,A2CAgent,prestige_reward,258415.9012999999,0.007718484364309664,28631758.591500003
69,aldi,QTableAgent,discount_maximization,5508928.365699977,0.19034574455843287,956113391.9510949
69,costco,QTableAgent,bulk_volume,5602639.4402999785,0.19363838839158,1288251765.66
70,walmart,DQNAgent,pure_revenue,5640053.694199977,0.19620948481838318,979488665.3923942
70,target,DQNAgent,profit_margin,285823.0237,0.00866068111709153,49006908.36909998
70,amazon_fresh,DQNAgent,market_share,5565362.642599977,0.19340100233835533,12513562.079709876
70,qfc,QTableAgent,revenue_with_inventory,5513315.699199976,0.1914762427473445,944685537.3599946
70,safeway,PPOAgent,long_term_value,152789.89360000013,0.0043007577243707245,43760837.81410007
70,kroger,PPOAgent,promo_aware_profit,162184.98619999993,0.004454291993907793,28511609.482899986
70,trader_joes,A2CAgent,premium_floor,257785.6353999999,0.007630229225374213,9591910.579600004
70,whole_foods,A2CAgent,prestige_reward,256681.17659999983,0.007704979676547117,28761931.26050005
70,aldi,QTableAgent,discount_maximization,5476387.454899975,0.19038782314377198,946744084.8426934
70,costco,QTableAgent,bulk_volume,5631062.529299974,0.19577450721485368,1320510659.7000008
71,walmart,DQNAgent,pure_revenue,5645840.283699977,0.1963074862061933,978362089.2881945
71,target,DQNAgent,profit_margin,283199.21199999994,0.008626924408363044,46601628.13580003
71,amazon_fresh,DQNAgent,market_share,5542877.925899975,0.19251680008490143,12469959.108511915
71,qfc,QTableAgent,revenue_with_inventory,5510365.930299977,0.19150442970696044,943164007.4645938
71,safeway,PPOAgent,long_term_value,148089.9528000001,0.0042063839315534,41849775.22880004
71,kroger,PPOAgent,promo_aware_profit,155848.465,0.004433194544285636,26829364.572059974
71,trader_joes,A2CAgent,premium_floor,291519.59849999996,0.008979436090202603,18070592.23139998
71,whole_foods,A2CAgent,prestige_reward,254126.03449999998,0.007599327357501526,28408836.646100022
71,aldi,QTableAgent,discount_maximization,5500642.640499976,0.19122568839271636,952958943.4141945
71,costco,QTableAgent,bulk_volume,5597206.847099978,0.19460032927732226,1310577525.2499998
72,walmart,DQNAgent,pure_revenue,5796637.589999979,0.1987879228060795,1000863759.606594
72,target,DQNAgent,profit_margin,292919.2903,0.008965334404525904,48376653.11020002
72,amazon_fresh,DQNAgent,market_share,5669500.914899976,0.1944257836444955,12543299.215982484
72,qfc,QTableAgent,revenue_with_inventory,5650240.820899976,0.19374288812326948,961340838.7338942
72,safeway,PPOAgent,long_term_value,157943.99209999997,0.004445289398415972,45469980.63849997
72,kroger,PPOAgent,promo_aware_profit,150272.06749999992,0.0041394552159254965,24999469.658680003
72,trader_joes,A2CAgent,premium_floor,263375.45540000004,0.007849179752987226,2236618.0317999856
72,whole_foods,A2CAgent,prestige_reward,259481.03089999995,0.007791449955673709,29074227.135499995
72,aldi,QTableAgent,discount_maximization,5312946.350399994,0.18217032203864392,926858506.263998
72,costco,QTableAgent,bulk_volume,5768418.5559999775,0.19768237465998334,1344278472.5500002
73,walmart,DQNAgent,pure_revenue,5803679.165099979,0.19839821025711488,1001959771.2215958
73,target,DQNAgent,profit_margin,290404.4026,0.008862408338502928,47137794.08750004
73,amazon_fresh,DQNAgent,market_share,5726512.01029998,0.19564625429498836,12670545.120598033
73,qfc,QTableAgent,revenue_with_inventory,5670567.845399977,0.19381109293630264,968753686.5910935
73,safeway,PPOAgent,long_term_value,163432.06900000013,0.00462510828089511,46277083.065700024
73,kroger,PPOAgent,promo_aware_profit,153871.74349999992,0.00432347512464398,25879161.053700015
73,trader_joes,A2CAgent,premium_floor,250462.7346,0.00731415567531898,8572332.881100036
73,whole_foods,A2CAgent,prestige_reward,259456.10179999992,0.007745543908684293,28948271.408800002
73,aldi,QTableAgent,discount_maximization,5317738.3851000015,0.1818244447956637,923816136.9201994
73,costco,QTableAgent,bulk_volume,5777342.09419998,0.1974493063878852,1350076904.13
74,walmart,DQNAgent,pure_revenue,4957921.9541999735,0.17122220312221406,897149522.7833946
74,target,DQNAgent,profit_margin,3946901.363899981,0.13688645763854065,77884579.68460006
74,amazon_fresh,DQNAgent,market_share,4878453.036799973,0.16846712856727764,11263502.701922657
74,qfc,QTableAgent,revenue_with_inventory,4854609.207599971,0.16751184812039357,866649566.6129937
74,safeway,PPOAgent,long_term_value,169144.3062000001,0.004797459635705442,48074294.26970012
74,kroger,PPOAgent,promo_aware_profit,163659.21019999988,0.004547471618966039,29530942.462160006
74,trader_joes,A2CAgent,premium_floor,201659.51910000006,0.005729818806519587,7956681.119900011
74,whole_foods,A2CAgent,prestige_reward,260221.8497999999,0.007711858203694193,31419455.299399983
74,aldi,QTableAgent,discount_maximization,4705662.50449998,0.16249966168279575,837393506.0347975
74,costco,QTableAgent,bulk_volume,4946000.666799972,0.17062609260389305,1204933045.7999997
75,walmart,DQNAgent,pure_revenue,4735433.799699971,0.1658945032855824,824102886.5297948
75,target,DQNAgent,profit_margin,4658372.683199972,0.16311053551104826,9787650.112600006
75,amazon_fresh,DQNAgent,market_share,4649066.488799972,0.16283177061953258,10648742.13459182
75,qfc,QTableAgent,revenue_with_inventory,4628399.931099974,0.16205143652650275,796038246.9897939
75,safeway,PPOAgent,long_term_value,151099.75190000018,0.004355666317392509,43639690.233100064
75,kroger,PPOAgent,promo_aware_profit,142831.18689999994,0.004130741812186259,23688553.197740003
75,trader_joes,A2CAgent,premium_floor,141149.67510000017,0.004080129212477346,-6360988.4332999885
75,whole_foods,A2CAgent,prestige_reward,229222.47219999996,0.0070864927326933745,24751022.75579999
75,aldi,QTableAgent,discount_maximization,4589711.073399972,0.16081993661628693,796436068.7898936
75,costco,QTableAgent,bulk_volume,4722651.311499972,0.16563878736629764,1112802530.0600007
76,walmart,DQNAgent,pure_revenue,4742014.768999972,0.16608877275463174,827324086.5756943
76,target,DQNAgent,profit_margin,4688805.3226999715,0.1643430358868832,10178768.819000019
76,amazon_fresh,DQNAgent,market_share,4637014.793999974,0.1624466572909004,10617736.864451926
76,qfc,QTableAgent,revenue_with_inventory,4608581.543899973,0.16140895377920786,794515560.1593937
76,safeway,PPOAgent,long_term_value,138019.45940000008,0.003995367393880949,39587836.66820003
76,kroger,PPOAgent,promo_aware_profit,139278.84300000002,0.003992004143835891,22085895.86751999
76,trader_joes,A2CAgent,premium_floor,178353.88540000012,0.005297633349472644,144526.9035999904
76,whole_foods,A2CAgent,prestige_reward,224146.69309999992,0.006905563856452106,23754036.249400012
76,aldi,QTableAgent,discount_maximization,4577117.364199972,0.16050233383774987,796161627.2341937
76,costco,QTableAgent,bulk_volume,4707393.853999972,0.16501967770698533,1105983838.9000003
77,walmart,DQNAgent,pure_revenue,4766244.828999973,0.16571220362439518,831062084.1225944
77,target,DQNAgent,profit_margin,4688280.9832999725,0.16313274913068915,10952145.367800001
77,amazon_fresh,DQNAgent,market_share,4668725.825599973,0.16240467490698243,10585705.064401716
77,qfc,QTableAgent,revenue_with_inventory,4656337.526199973,0.16192302857295335,798252644.9174939
77,safeway,PPOAgent,long_term_value,149858.74360000016,0.0043822654827558845,43168425.44080005
77,kroger,PPOAgent,promo_aware_profit,159254.48940000008,0.004661212734851411,25634772.314220004
77,trader_joes,A2CAgent,premium_floor,190809.55610000007,0.005808352045145062,-754383.3784999953
77,whole_foods,A2CAgent,prestige_reward,233600.35909999994,0.007187205748865785,25575196.81790004
77,aldi,QTableAgent,discount_maximization,4606119.410599973,0.1601966711898562,801815334.4952948
77,costco,QTableAgent,bulk_volume,4729271.628099972,0.16459163656350548,1111434100.5200005
78,walmart,DQNAgent,pure_revenue,4746809.7929999735,0.16621077187249428,826725622.0168948
78,target,DQNAgent,profit_margin,4688586.152799973,0.16413920481191152,11146336.133500017
78,amazon_fresh,DQNAgent,market_share,4633465.387299973,0.16219056418234898,10614223.249636313
78,qfc,QTableAgent,revenue_with_inventory,4629367.612399973,0.1620232986985544,794975942.944894
78,safeway,PPOAgent,long_term_value,148766.33270000006,0.004360630462598314,43333466.47850006
78,kroger,PPOAgent,promo_aware_profit,171620.13840000017,0.005122890072636629,24639429.48903999
78,trader_joes,A2CAgent,premium_floor,147875.23180000007,0.004296974263163359,-2016622.0293999792
78,whole_foods,A2CAgent,prestige_reward,223084.5661999999,0.006864776528705776,23341708.031400014
78,aldi,QTableAgent,discount_maximization,4576990.023399973,0.16023344586057184,794686258.4077934
78,costco,QTableAgent,bulk_volume,4699695.601899972,0.16455744324701488,1104949022.3400004
79,walmart,DQNAgent,pure_revenue,4751387.252299971,0.16572641262878676,827880980.6007938
79,target,DQNAgent,profit_margin,4708050.236699971,0.1642259842366102,11861883.631600015
79,amazon_fresh,DQNAgent,market_share,4645454.375199973,0.1618916701191947,10550687.56902976
79,qfc,QTableAgent,revenue_with_inventory,4641813.900999972,0.16205976675476164,800046490.4902936
79,safeway,PPOAgent,long_term_value,153265.8415000001,0.004457470404938283,44584628.01130008
79,kroger,PPOAgent,promo_aware_profit,178545.85420000012,0.005417704144719796,24735471.11441998
79,trader_joes,A2CAgent,premium_floor,150757.0823000002,0.004441590377944866,588012.1985000053
