episode,agent,algorithm,reward_fn,revenue,market_share,total_reward
13,amazon_fresh,PPOAgent,pure_revenue,2.0122613167773322e+17,0.8135341406877907,45533418.40783319
13,qfc,PPOAgent,pure_revenue,96695369030.92444,0.013416757298282032,1404246895566.3003
13,safeway,PPOAgent,pure_revenue,3231087571692.514,0.026061199249402048,213593394888889.66
13,kroger,PPOAgent,pure_revenue,879178386631.0507,0.03235114759375675,15168666210931.496
13,trader_joes,PPOAgent,pure_revenue,306340388522.03485,0.022557015412669926,4577361505221.638
13,whole_foods,PPOAgent,pure_revenue,148459512777.11346,0.015704531321949558,2299373856669.4946
13,aldi,PPOAgent,pure_revenue,2388086230953.2656,0.026328414350721457,85144184740394.94
13,costco,PPOAgent,pure_revenue,314276887762.95483,0.0186272349590729,161957152.59999993
14,walmart,PPOAgent,pure_revenue,124602795499.64252,0.015076091467903695,2183767270350.8904
14,target,PPOAgent,pure_revenue,470374319380.1212,0.02776472669928422,7718058574392.91
14,amazon_fresh,PPOAgent,pure_revenue,1010048136269129.4,0.7707570498888855,41556869.29664277
14,qfc,PPOAgent,pure_revenue,103019500449.1472,0.020535749575763013,1992594835913.4421
14,safeway,PPOAgent,pure_revenue,883532731739.8625,0.035457531356524866,15131751482358.502
14,kroger,PPOAgent,pure_revenue,1311332845692.192,0.049297184624276735,23469968001988.996
14,trader_joes,PPOAgent,pure_revenue,254634411246.9706,0.014884870758741155,3848027643288.0884
14,whole_foods,PPOAgent,pure_revenue,218332239079.6291,0.023616745705162378,3723519952990.9653
14,aldi,PPOAgent,pure_revenue,1493327094944.2007,0.017516816188605115,22674559591649.04
14,costco,PPOAgent,pure_revenue,194794714714.24893,0.02509323373485334,150487754.49
15,walmart,PPOAgent,pure_revenue,5298253378077201.0,0.02590276366658152,1.4472573106878672e+17
15,target,PPOAgent,pure_revenue,8184300557453154.0,0.05106669887275106,4.4105220467994963e+17
15,amazon_fresh,PPOAgent,pure_revenue,1.3803112462203133e+18,0.522995566051216,28074477.02379733
15,qfc,PPOAgent,pure_revenue,1.6156188125245148e+16,0.030798447970657655,4.384973686889789e+17
15,safeway,PPOAgent,pure_revenue,1.1087615938054458e+16,0.07288367195780215,5.033338969173098e+17
15,kroger,PPOAgent,pure_revenue,3.62183903177833e+16,0.11287763317807985,1.0722998527843749e+18
15,trader_joes,PPOAgent,pure_revenue,9526300935468820.0,0.06287113537946284,4.7284254263534656e+17
15,whole_foods,PPOAgent,pure_revenue,1.0655998279911092e+16,0.04468666723301415,4.2524846787322214e+17
15,aldi,PPOAgent,pure_revenue,942733020413282.8,0.026466025339453747,5.445595198589677e+16
15,costco,PPOAgent,pure_revenue,1.4355622481024464e+16,0.04945139035098096,210231595.88
16,walmart,PPOAgent,pure_revenue,74246565486.72014,0.015923870598330205,2177411042594.14
16,target,PPOAgent,pure_revenue,201690666835.4201,0.026908586146971537,6280260607321.329
16,amazon_fresh,PPOAgent,pure_revenue,2074373373958032.8,0.7427893588604806,39757885.78737772
16,qfc,PPOAgent,pure_revenue,73481595850.2779,0.01828583631175042,2614731121614.5166
16,safeway,PPOAgent,pure_revenue,467561993960.409,0.038631320596839235,12322318077561.059
16,kroger,PPOAgent,pure_revenue,421685331013.5151,0.05255826524116144,14544227377509.812
16,trader_joes,PPOAgent,pure_revenue,240280226159.58688,0.03472139408237464,13247815387260.05
16,whole_foods,PPOAgent,pure_revenue,175405848685.67276,0.025216926860728767,4906867199880.631
16,aldi,PPOAgent,pure_revenue,655883404417.6592,0.018555112488560586,11732077434641.002
16,costco,PPOAgent,pure_revenue,191787828431.4632,0.026409328812802533,169796755.67999995
17,walmart,PPOAgent,pure_revenue,40362399869.63642,0.010426941415341569,801656114752.604
17,target,PPOAgent,pure_revenue,272841993054.55612,0.01870335435881993,4554822644198.929
17,amazon_fresh,PPOAgent,pure_revenue,40267730188797.72,0.841595604009415,49245203.66368671
17,qfc,PPOAgent,pure_revenue,18485398.161899995,0.009207687966986892,1621653054.2791986
17,safeway,PPOAgent,pure_revenue,218046644476.6795,0.02006711252340204,4413648234862.367
17,kroger,PPOAgent,pure_revenue,622396673565.0504,0.03052495044278451,25665223924785.28
17,trader_joes,PPOAgent,pure_revenue,6377049.633800001,0.012178308349603253,995229779.5647005
17,whole_foods,PPOAgent,pure_revenue,11399669.130100003,0.010227885493339766,1567066641.4618
17,aldi,PPOAgent,pure_revenue,824866946071.2931,0.031094030318944785,14064548923187.951
17,costco,PPOAgent,pure_revenue,120346441463.19174,0.01597412512136221,123540960.77999999
18,walmart,PPOAgent,pure_revenue,280273461.5221,0.008372304697232073,9339764210.224895
18,target,PPOAgent,pure_revenue,4356231488.404401,0.019139653828673813,147293050412.48843
18,amazon_fresh,PPOAgent,pure_revenue,12462068026685.799,0.8118959817345363,47913453.31828607
18,qfc,PPOAgent,pure_revenue,928156651.3009999,0.01120976688576881,44196720949.82997
18,safeway,PPOAgent,pure_revenue,1478492282.9846,0.022058288723106025,132603964045.02803
18,kroger,PPOAgent,pure_revenue,389260328665.4709,0.038140844195789364,4896076623326.136
18,trader_joes,PPOAgent,pure_revenue,478697229.44050026,0.014544435488024816,11444497193.917896
18,whole_foods,PPOAgent,pure_revenue,740440582.0628003,0.014393352294854968,61810864366.55448
18,aldi,PPOAgent,pure_revenue,502093941453.2942,0.043306515237093744,5832224789882.858
18,costco,PPOAgent,pure_revenue,1505070947.7110996,0.01693885691491996,122825829.95000003
19,walmart,PPOAgent,pure_revenue,1142926974650.8506,0.019974914669489655,128183098429728.78
19,target,PPOAgent,pure_revenue,12374138222345.818,0.03483617576770559,1089946817152528.6
19,amazon_fresh,PPOAgent,pure_revenue,4285828532669220.5,0.7009617534360787,36643154.20436417
19,qfc,PPOAgent,pure_revenue,530711807025.63,0.021790456499308802,64377246385528.42
19,safeway,PPOAgent,pure_revenue,1691732379781.9116,0.04124243064923196,174743600409832.97
19,kroger,PPOAgent,pure_revenue,14238578348689.871,0.06917899889106206,1220485210466117.5
19,trader_joes,PPOAgent,pure_revenue,3773799679248.0273,0.041193717563529575,410032449624311.6
19,whole_foods,PPOAgent,pure_revenue,1208824818377.8247,0.02574365087076889,139290900130769.34
19,aldi,PPOAgent,pure_revenue,499132907895.2021,0.013848668851430658,6731205335772.214
19,costco,PPOAgent,pure_revenue,1866002881603.5356,0.0312292328013941,151051441.27000004
20,walmart,PPOAgent,pure_revenue,148298680607.8887,0.012233428362253464,2232820219728.548
20,target,PPOAgent,pure_revenue,661948620902.4452,0.02129728473587798,10547571745522.797
20,amazon_fresh,PPOAgent,pure_revenue,2005939532025533.8,0.8033301082481694,44800572.52308513
20,qfc,PPOAgent,pure_revenue,86265092100.70625,0.01087082272870993,1321104316631.9785
20,safeway,PPOAgent,pure_revenue,1037547100574.4468,0.026881804737494804,15420637219434.04
20,kroger,PPOAgent,pure_revenue,1813975927710.7039,0.039124307210824084,29730549572593.324
20,trader_joes,PPOAgent,pure_revenue,303595001360.3932,0.02128580564611142,4428438441827.064
20,whole_foods,PPOAgent,pure_revenue,303519069332.54126,0.01723250614072755,4680870155253.167
20,aldi,PPOAgent,pure_revenue,1954390782880.213,0.028697169229755473,31554250577082.43
20,costco,PPOAgent,pure_revenue,304412666779.442,0.019046762960075774,161382533.92
21,walmart,PPOAgent,pure_revenue,34527083945.380516,0.010537822654267686,737057441089.636
21,target,PPOAgent,pure_revenue,521232455521.2328,0.02171037352820536,8449566850885.907
21,amazon_fresh,PPOAgent,pure_revenue,3385776863671784.5,0.7916076671080421,43711171.673191346
21,qfc,PPOAgent,pure_revenue,68752169520.5923,0.015158456766223486,1144765671026.9966
21,safeway,PPOAgent,pure_revenue,406304221081.312,0.02908444614832488,6846573395614.226
21,kroger,PPOAgent,pure_revenue,1949790046546.91,0.04175823492558124,32197492246265.254
21,trader_joes,PPOAgent,pure_revenue,320829390589.91455,0.02174056922165096,4670030913381.731
21,whole_foods,PPOAgent,pure_revenue,283367169152.15533,0.01765559130483813,4729049767470.795
21,aldi,PPOAgent,pure_revenue,1549770708789.512,0.028557586798953302,24279135470802.883
21,costco,PPOAgent,pure_revenue,453310551261.0474,0.022189251543912915,173788276.4099999
22,walmart,PPOAgent,pure_revenue,99581633433.41228,0.014118436750568673,1763138623249.2021
22,target,PPOAgent,pure_revenue,630415035969.9528,0.02200560789992856,15387544608645.271
22,amazon_fresh,PPOAgent,pure_revenue,1353528065512893.8,0.7911359438487023,43527592.05952708
22,qfc,PPOAgent,pure_revenue,65026073204.6023,0.013821583894289094,1046162056980.2139
22,safeway,PPOAgent,pure_revenue,1016621893635.4211,0.030708091511981176,56094680858178.984
22,kroger,PPOAgent,pure_revenue,1569893904342.727,0.040096368757079566,49864822311926.92
22,trader_joes,PPOAgent,pure_revenue,163756473452.58777,0.019916862939201026,12034321159077.652
22,whole_foods,PPOAgent,pure_revenue,99488549170.82233,0.01758848347335203,1439515050913.3806
22,aldi,PPOAgent,pure_revenue,1577333016451.4795,0.026893066709965052,26628090859603.465
22,costco,PPOAgent,pure_revenue,433362311761.9383,0.02371555421493246,185422971.67999992
23,walmart,PPOAgent,pure_revenue,172660835883.82373,0.021963326508637828,8290455060210.047
23,target,PPOAgent,pure_revenue,628724912846.0557,0.031853336466586966,21511569581146.0
23,amazon_fresh,PPOAgent,pure_revenue,1.0028212946187526e+17,0.677777787384097,33736829.47035238
23,qfc,PPOAgent,pure_revenue,76655200760.20851,0.021323076854091478,4254267002980.704
23,safeway,PPOAgent,pure_revenue,1240716271055.453,0.04542162507652519,34684803223707.24
23,kroger,PPOAgent,pure_revenue,2170207877821.9592,0.06570349359341714,58068963131246.03
23,trader_joes,PPOAgent,pure_revenue,343709487648.98035,0.03677753333761274,12014241331132.912
23,whole_foods,PPOAgent,pure_revenue,344562289320.8024,0.028236665056597377,10835768361058.006
23,aldi,PPOAgent,pure_revenue,1715683832096.8367,0.03937520698066724,34968067570426.766
23,costco,PPOAgent,pure_revenue,262352749562.09427,0.03156794874176696,156979150.55000007
24,walmart,PPOAgent,pure_revenue,3.370165127788862e+18,0.021893959741076847,2.295253014424937e+19
24,target,PPOAgent,pure_revenue,1.4055323139588833e+19,0.04277457904413348,1.0342531323833573e+20
24,amazon_fresh,PPOAgent,pure_revenue,3.81068860641474e+22,0.6009182258776997,30284791.439635083
24,qfc,PPOAgent,pure_revenue,5.902119985026948e+18,0.02462502632413227,4.409257440236084e+19
24,safeway,PPOAgent,pure_revenue,1.1410596231180116e+19,0.053288173854615,8.827526134941386e+19
24,kroger,PPOAgent,pure_revenue,2.5007825765357523e+19,0.08542442518042775,1.9680061708556573e+20
24,trader_joes,PPOAgent,pure_revenue,1.371906954916759e+19,0.04704653573386349,9.839033908379615e+19
24,whole_foods,PPOAgent,pure_revenue,1.083162525789233e+19,0.038921088784526985,7.388756054471462e+19
24,aldi,PPOAgent,pure_revenue,1.3494158173739571e+19,0.04679487055131528,9.601732777260879e+19
24,costco,PPOAgent,pure_revenue,1.2679504760917551e+19,0.03831311490820934,211815079.46999988
25,walmart,PPOAgent,pure_revenue,2.0488094404678627e+19,0.03573390335302509,1.1354271144765475e+21
25,target,PPOAgent,pure_revenue,1.4143331632254874e+19,0.05263578840738328,1.0790245696161104e+20
25,amazon_fresh,PPOAgent,pure_revenue,2.140309351977464e+22,0.5114196597357922,22433158.57658166
25,qfc,PPOAgent,pure_revenue,5.652600868496498e+18,0.0341174320396018,4.10145240527264e+19
25,safeway,PPOAgent,pure_revenue,1.2343573889334645e+19,0.06343933892909959,1.3838163222368587e+20
25,kroger,PPOAgent,pure_revenue,5.342962310018287e+20,0.09775099213711368,2.276604451476289e+22
25,trader_joes,PPOAgent,pure_revenue,1.4232796163582365e+20,0.05791768474728032,5.383979633709837e+21
25,whole_foods,PPOAgent,pure_revenue,1.0472387590037557e+19,0.03601288194156317,7.853959433224497e+19
25,aldi,PPOAgent,pure_revenue,1.2984552185371496e+19,0.04807310330361088,9.878442740483839e+19
25,costco,PPOAgent,pure_revenue,1.2155170985515948e+19,0.06289921540552998,235248490.1200001
26,walmart,PPOAgent,pure_revenue,5.552443489819079e+19,0.04494489081725249,2.789439757865344e+21
26,target,PPOAgent,pure_revenue,1.3605320818832732e+19,0.036780276898403644,2.29425551299627e+20
26,amazon_fresh,PPOAgent,pure_revenue,1.149849521519079e+24,0.45989055986106353,22504419.18823803
26,qfc,PPOAgent,pure_revenue,1.131989146108264e+23,0.04238238242279472,7.850097166871086e+23
26,safeway,PPOAgent,pure_revenue,1.2198531489794567e+22,0.07051243958876009,2.0824637238920258e+23
26,kroger,PPOAgent,pure_revenue,6.387276271950399e+22,0.11764116795549953,6.904746960754937e+23
26,trader_joes,PPOAgent,pure_revenue,1.1769157329503992e+23,0.07430116980908807,5.299011682128322e+23
26,whole_foods,PPOAgent,pure_revenue,1.1850400454144719e+19,0.03904675278576928,2.994858213153406e+20
26,aldi,PPOAgent,pure_revenue,4.633400467268928e+22,0.05399893744779847,1.583002919552503e+23
26,costco,PPOAgent,pure_revenue,4.847154315783711e+21,0.0605014224135702,325177372.56000024
27,walmart,PPOAgent,pure_revenue,1.9128443797913085e+18,0.020050833754081673,1.670133196448641e+19
27,target,PPOAgent,pure_revenue,9.2762741538382e+18,0.04242977796671021,6.7935491696189284e+19
27,amazon_fresh,PPOAgent,pure_revenue,1.2442254829133646e+21,0.5648297879318014,29636062.884301193
27,qfc,PPOAgent,pure_revenue,4.5865380944223764e+18,0.029140139598410685,3.4883127784915767e+19
27,safeway,PPOAgent,pure_revenue,9.768884198354379e+18,0.06501848560466222,7.839145258367289e+19
27,kroger,PPOAgent,pure_revenue,2.39865192336355e+19,0.11189057362706102,1.9541106493995903e+20
27,trader_joes,PPOAgent,pure_revenue,1.058730515563815e+19,0.05844921691033392,7.692466910594256e+19
27,whole_foods,PPOAgent,pure_revenue,8.0089805965797e+18,0.0435403713724103,5.850852313652862e+19
27,aldi,PPOAgent,pure_revenue,6.525640547097629e+18,0.04300101830966915,5.163972963337887e+19
27,costco,PPOAgent,pure_revenue,5852945614490040.0,0.02164979492485929,188023472.94000012
28,walmart,PPOAgent,pure_revenue,3858978267356506.5,0.026800170692770395,2.0954813496658483e+17
28,target,PPOAgent,pure_revenue,2.479233075143022e+16,0.05410152110779993,9.185244688855141e+17
28,amazon_fresh,PPOAgent,pure_revenue,2.2330342136944356e+18,0.4848119073874178,25104843.91560761
28,qfc,PPOAgent,pure_revenue,1.0260386316366486e+16,0.03277614950654949,4.483121950015037e+17
28,safeway,PPOAgent,pure_revenue,2.376860893290176e+16,0.079391469029556,1.0261024123545833e+18
28,kroger,PPOAgent,pure_revenue,7.724933085090782e+16,0.12701982906301135,1.7366328132582065e+18
28,trader_joes,PPOAgent,pure_revenue,5.337972141688362e+16,0.06249102626700944,9.404023236401508e+17
28,whole_foods,PPOAgent,pure_revenue,1.4701158020901096e+16,0.03208996166603402,3.969732510797261e+17
28,aldi,PPOAgent,pure_revenue,1.665852842207718e+16,0.052785918341542774,7.288533508606767e+17
28,costco,PPOAgent,pure_revenue,3.164587194896515e+16,0.04773204693830879,260720592.98999998
29,walmart,PPOAgent,pure_revenue,7939701830.913596,0.014504203065179853,1380397668064.253
29,target,PPOAgent,pure_revenue,237214056696.414,0.027214963990255817,8416252927138.209
29,amazon_fresh,PPOAgent,pure_revenue,8412200660641976.0,0.7106765806856716,37207747.69018323
29,qfc,PPOAgent,pure_revenue,56682583263.647385,0.019540713185235297,4108622455106.1445
29,safeway,PPOAgent,pure_revenue,650349032382.1173,0.04201301767721218,45486960405931.21
29,kroger,PPOAgent,pure_revenue,1759363270057.086,0.060161675657620255,132809718172041.44
